"id","foreign_key_id","source","qualification","eqf_level"
"2791","406491","kariera","7 years of experience deploying enterprise software solutions with at least 5 years of experience with AI/ML based platforms and applications.","0"
"2792","406491","kariera","3 years of experience deploying projects for life science or pharmaceutical business practices in the areas of RD and commercial.","0"
"2793","406491","kariera","7 years of experience working in close partnership with data science teams.","0"
"2794","406492","kariera","Graduated HEI/TEI in an economic/accounting direction","6"
"2795","406492","kariera","Pre-service 3-5 years in a biographic system","0"
"2796","406492","kariera","Recent contact with MyData ELp Group","0"
"2797","406493","kariera","graduate in technology / university education","6"
"2798","406494","kariera","Administrative secretary or receptionist experience","0"
"2799","406494","kariera","Additional qualification supported","3"
"2800","406494","kariera","2 years of working experience","0"
"2801","406496","kariera","Previous service in a sales or customer service role in a retail shop","0"
"2802","406497","kariera","Bachelors degree in Business Economics, Computer Science, Statistics or related field","6"
"2803","406497","kariera","Maximum 2 years of experience as an analyst or CRM specialist","0"
"2804","406497","kariera","Previous experience in retail will be associated as a plus","0"
"2805","406498","kariera","Previous experience in women's clothing in a similar position of responsibility","0"
"2806","406498","kariera","Previous experience as visual merchandiser will be considered an additional qualification","0"
"2807","406498","kariera","Bachelor's Degree or equivalent","6"
"2808","406499","kariera","Bachelor's degree in economics, accounting or a related field","6"
"2809","406499","kariera","Master's degree in economics, business administration or law is an asset","7"
"2810","406500","kariera","FESPA","4"
"2811","406500","kariera","Degree in Political Engineering (A.E. I.)","7"
"2812","406500","kariera","At least 5 years of experience in static studies of reinforced concrete","0"
"2813","406502","kariera","previous service in a corresponding position","0"
"2814","406502","kariera","2 years car driver's license","0"
"2815","406503","kariera","Work experience of 5 years in a similar position","0"
"2816","406503","kariera","Degree in Cultural Arts","6"
"2817","406503","kariera","EU residence card for non-European citizens","0"
"2818","406504","kariera","Pre-service in a corresponding position welcome","0"
"2819","406504","kariera","IEK/AEI degree","5"
"2820","406504","kariera","Driving license","2"
"2821","406505","kariera","Previous experience in quality assurance or software development","0"
"2822","406506","kariera","Desirable experience in a corresponding role","0"
"2823","406506","kariera","Drivers license","2"
"2824","406507","kariera","Adequate prior experience in a similar position","0"
"2825","406507","kariera","Degree in tourism-related studies","6"
"2826","406508","kariera","Higher education","5"
"2827","406508","kariera","Postgraduate qualifications (considered as additional)","7"
"2828","406508","kariera","3-5 years of working experience in sales department or merchandising in consumer products impulse market","0"
"2829","406509","kariera","2 years of experience as a host official","0"
"2830","406509","kariera","Relevant education not specified","0"
"2831","406511","kariera","Graduate in higher or higher schools of resident Rhodes for direct service","6"
"2832","406511","kariera","Pre-service in the field of health will be considered an important advantage","0"
"2833","406512","kariera","Previous experience in sales or customer service","0"
"2834","406513","kariera","Graduates of the School of Tourism Professionals","4"
"2835","406513","kariera","2-3 years of experience","0"
"2836","406514","kariera","4 years of work experience in the field","0"
"2837","406514","kariera","Degree or diploma in a relevant cognitive field or proven relative experience","6"
"2838","406515","kariera","Alumni of Higher School of Tourism Professionals or College of Tourism Direction","5"
"2839","406515","kariera","2 years experience in a similar position in a luxury hotel","0"
"2840","406516","kariera","Minimum qualifications: Alumni of Higher School of Tourism or College of Tourism Direction","4"
"2841","406516","kariera","2 years experience in a similar position in a luxury hotel","0"
"2842","406517","kariera","Graduate of Tourist School","4"
"2843","406517","kariera","2 years of experience as First Cook","0"
"2844","406518","kariera","Labourness","0"
"2845","406518","kariera","High school graduate","4"
"2846","406518","kariera","Technical school graduate","4"
"2847","406520","kariera","Graduate in tourism school","5"
"2848","406520","kariera","2 years of experience","0"
"2849","406521","kariera","Graduate in tourism school","5"
"2850","406521","kariera","2 years of experience","0"
"2851","406522","kariera","Previous service in staff position in the retail area","0"
"2852","406524","kariera","Degree in Electrical Engineering or Mechanical Engineering or related specialty (AEI/TEI)","6"
"2853","406524","kariera","Previous service in an industrial unit for over 3 years","0"
"2854","406524","kariera","Drivers license","2"
"2855","406524","kariera","Fulfilled military obligations","0"
"2856","406525","kariera","Graduate of tourist school","4"
"2857","406525","kariera","2 years of experience as Assistant Sugarmaker","0"
"2858","406526","kariera","Bachelor's degree in Computer Science, Engineering, Business or a related discipline","6"
"2859","406526","kariera","7 years of product management experience with pharmaceutical or healthcare experience (a strong plus)","0"
"2860","406527","kariera","Graduate in higher or higher schools of resident Rhodes for direct service","6"
"2861","406527","kariera","Pre-service in the field of health will be considered an important advantage","0"
"2862","406528","kariera","Degree in relevant specialty (AEI/TEI/IKE)","6"
"2863","406528","kariera","Experience in a similar position as an aesthetic masser","0"
"2864","406529","kariera","experience in sales or customer service positions in the focus industry","0"
"2865","406529","kariera","health certificate holder in force or in extradition process","0"
"2866","406529","kariera","work permit at the focus site or in extradition process","0"
"2867","406531","kariera","HEI/TEI/IEC graduates","6"
"2868","406531","kariera","Experience in retail shops (considered an additional qualification)","0"
"2869","406532","kariera","Holder of a B-Category License","4"
"2870","406532","kariera","One year's experience and over in an organized soft skills retail sales department","0"
"2871","406533","kariera","Graduate of TEI Technical High School or Technical School (additional qualification)","4"
"2872","406533","kariera","1-2 years of relevant work experience","0"
"2873","406534","kariera","Degree in Economic Science/Statistics/ Business/ Financial Administration","6"
"2874","406534","kariera","At least 3 years of corresponding experience in related subjects","0"
"2875","406536","kariera","AEI degree in fields such as business administration, finance or similar disciplines","6"
