"id","foreign_key_id","source","industry_category","class_id","industry_nace"
"1869","406497","kariera","Retail and Wholesale Consumer Goods","46.46","Wholesale of pharmaceutical and medical goods"
"1870","406498","kariera","Fashion Retail","46.42","Wholesale of clothing and footwear"
"1871","406499","kariera","Finance and Accounting","69.2","Accounting, bookkeeping and auditing activities; tax consultancy"
"1872","406500","kariera","Construction and Real Estate","42.99","Construction of other civil engineering projects n.e.c."
"1873","406501","kariera",,,
"1874","406502","kariera","Sales/Marketing","73.11","Activities of advertising agencies"
"1875","406503","kariera","Hospitality/Service Industry","79.9","Other reservation service and related activities"
"1876","406504","kariera","Retail and Sales","47.11","Non-specialised retail sale of predominately food, beverages or tobacco"
"1877","406505","kariera","Industrial Automation and Software Solutions","46.62","Wholesale of machine tools"
"1878","406506","kariera","Gaming and Entertainment","58.21","Publishing of video games"
"1879","406507","kariera","Tourism and Hospitality","79.9","Other reservation service and related activities"
"1880","406508","kariera","Fast Moving Consumer Goods (FMCG), Wine and Spirits, Alcoholic Beverages","46.34","Wholesale of beverages"
"1881","406509","kariera","Tourism","79.9","Other reservation service and related activities"
"1882","406510","kariera","Technology and Integrated Solutions","26.3","Manufacture of communication equipment"
"1883","406511","kariera","Healthcare/Aesthetics","96.22","Beauty care and other beauty treatment activities"
"1884","406512","kariera","Retail/Discount Stores","47.53","Retail sale of carpets, rugs, wall and floor coverings"
"1885","406513","kariera","Tourism and Hospitality","79.9","Other reservation service and related activities"
"1886","406514","kariera","Hotel Industry and Business Sector","79.9","Other reservation service and related activities"
"1887","406515","kariera","Hospitality and Tourism","79.9","Other reservation service and related activities"
"1888","406516","kariera","Tourism and Hospitality","79.9","Other reservation service and related activities"
"1889","406517","kariera","Hospitality/Tourism","79.9","Other reservation service and related activities"
"1890","406518","kariera","Copper Industry","24.44","Copper production"
"1891","406519","kariera","Chemical/Manufacturing","20.13","Manufacture of other inorganic basic chemicals"
"1892","406520","kariera","Tourism","79.9","Other reservation service and related activities"
"1893","406521","kariera","Tourism","79.9","Other reservation service and related activities"
"1894","406522","kariera","Retail","46.42","Wholesale of clothing and footwear"
"1895","406523","kariera","Construction and Steel Products","24.1","Manufacture of basic iron and steel and of ferro-alloys"
"1896","406524","kariera","Waste Management","38.33","Other waste disposal"
"1897","406525","kariera","Tourism/Hospitality","79.9","Other reservation service and related activities"
"1898","406526","kariera","Pharmaceutical/ Healthcare","21.2","Manufacture of pharmaceutical preparations"
"1899","406527","kariera","Medical and Healthcare","86.1","Hospital activities"
"1900","406528","kariera","Healthcare/Beauty/Aesthetics","96.22","Beauty care and other beauty treatment activities"
"1901","406529","kariera","Retail Furniture and Decoration","47.53","Retail sale of carpets, rugs, wall and floor coverings"
"1902","406530","kariera","Human Resources or Recruitment Agency","78.1","Activities of employment placement agencies"
"1903","406531","kariera","Fashion","14.21","Manufacture of outerwear"
"1904","406532","kariera","Food and Beverage","56.12","Mobile food service activities"
"1905","406533","kariera","Defense and Security","84.22","Defence activities"
"1906","406534","kariera","Energy/Electricity","35.16","Storage of electricity"
"1907","406535","kariera","Software Development","62.1","Computer programming activities"
"1908","406536","kariera","IT and Technology","62.9","Other information technology and computer service activities"
"1909","406537","kariera","Electronics","95.21","Repair and maintenance of consumer electronics"
"1910","406538","kariera","Tourism/Hospitality","79.9","Other reservation service and related activities"
"1911","406539","kariera","Tobacco Industry","1.15","Growing of tobacco"
"1912","406540","kariera","Commercial and Industrial Group","46.39","Non-specialised wholesale of food, beverages and tobacco"
"1913","406541","kariera","Travel and Tourism","79.9","Other reservation service and related activities"
"1914","406542","kariera","Consulting Services","70.2","Business and other management consultancy activities"
"1915","406543","kariera","Business/Corporate","70.2","Business and other management consultancy activities"
"1916","406544","kariera","Hospitality Software","55.1","Hotels and similar accommodation"
"1917","406545","kariera","Retail","46.42","Wholesale of clothing and footwear"
"1918","406546","kariera","Industrial group","46.5","Wholesale of information and communication equipment"
"1919","406547","kariera","Building Materials","23.65","Manufacture of fibre cement"
"1920","406548","kariera","Industrial Equipment Sales","46.43","Wholesale of electrical household appliances"
"1921","406549","kariera","Food Industry","10.89","Manufacture of other food products n.e.c."
"1922","406550","kariera","Retail","46.42","Wholesale of clothing and footwear"
"1923","406551","kariera","Manufacturing or Production","28.99","Manufacture of other special-purpose machinery n.e.c."
"1924","406552","kariera","Hospitality/Tourism","79.9","Other reservation service and related activities"
"1925","406553","kariera","Real Estate","68.11","Buying and selling of own real estate"
"1926","406554","kariera","Hospitality","55.1","Hotels and similar accommodation"
"1927","406555","kariera","Hospitality and Tourism","79.9","Other reservation service and related activities"
"1928","406556","kariera","Manufacturing","28.97","Manufacture of additive manufacturing machinery"
"1929","406557","kariera","Healthcare","86.1","Hospital activities"
"1930","406558","kariera","Manufacturing or Industrial Automation","28.97","Manufacture of additive manufacturing machinery"
"1931","406559","kariera","Food Industry","10.89","Manufacture of other food products n.e.c."
"1932","406560","kariera","Sales and Marketing","82.4","Intermediation service activities for business support service activities n.e.c."
"1933","406561","kariera","Bakery and Pastry","10.71","Manufacture of bread; manufacture of fresh pastry goods and cakes"
"1934","566552","jobfind","Agricultural Machinery","28.3","Manufacture of agricultural and forestry machinery"
"1935","566557","jobfind","Real Estate and Construction","68.12","Development of building projects"
"1936","566562","jobfind","Media/Broadcasting","60.2","Television programming, broadcasting and video distribution activities"
"1937","566568","jobfind","Technological Industrial Group","26.3","Manufacture of communication equipment"
"1938","566572","jobfind","Industrial Automation","28.22","Manufacture of lifting and handling equipment"
"1939","566579","jobfind","Hospitality","55.1","Hotels and similar accommodation"
"1940","566585","jobfind","Manufacturing (Aluminium Architectural Systems)","24.42","Aluminium production"
"1941","566589","jobfind","Retail","46.42","Wholesale of clothing and footwear"
"1942","566591","jobfind","Food or Drink Industry","11.07","Manufacture of soft drinks and bottled waters"
"1943","566603","jobfind","Health and Wellness","86.96","Traditional, complementary and alternative medicine activities"
"1944","513259","skywalker",,,
"1945","270306","careernet","Maritime Industry","52.22","Service activities incidental to water transportation"
"1946","270307","careernet","Logistics and Transportation","52.25","Logistics service activities"
"1947","270308","careernet","shipping and logistics","52.25","Logistics service activities"
"1948","270309","careernet","Logistics/Transportation","52.25","Logistics service activities"
"1949","270310","careernet","Transportation or Logistics","52.25","Logistics service activities"
"1950","270311","careernet","Maritime Industry","52.22","Service activities incidental to water transportation"
"1951","270312","careernet","Maritime or Shipping Industry","52.26","Other support activities for transportation"
"1952","270313","careernet","Shipping Industry","52.26","Other support activities for transportation"
"1953","270314","careernet","Maritime Industry","52.22","Service activities incidental to water transportation"
"1954","270315","careernet","Shipping Industry","52.26","Other support activities for transportation"
"1955","270316","careernet","Logistics and Shipping","52.25","Logistics service activities"
"1956","270317","careernet","Shipping","53.2","Other postal and courier activities"
"1957","270318","careernet","Transportation/ Shipping","53.2","Other postal and courier activities"
